,date,기온,풍향,풍속,강수량,습도,PM2.5
30,0000010206,0.2796208530805687,0.2638888888888889,0.0204603580562659,0.0,0.726,0.10448860796707338
31,0000010207,0.292259083728278,0.0,0.0,0.0,0.7170000000000001,0.10448860796707338
32,0000010208,0.3033175355450237,0.3738888888888889,0.0511508951406649,0.0,0.6709999999999999,0.10448860796707338
33,0000010209,0.3364928909952607,0.4041666666666667,0.0281329923273657,0.0,0.618,0.208
34,0000010210,0.3428120063191153,0.0336111111111111,0.0255754475703324,0.0,0.626,0.208
35,0000010211,0.353870458135861,0.9941666666666666,0.0485933503836317,0.0,0.63,0.208
36,0000010212,0.3665086887835703,0.0022222222222222,0.0460358056265984,0.0,0.645,0.208
37,0000010213,0.3854660347551343,0.9561111111111112,0.0153452685421994,0.0,0.609,0.212
38,0000010214,0.3744075829383886,0.0063888888888888,0.0204603580562659,0.0,0.628,0.236
39,0000010215,0.3570300157977883,0.9833333333333334,0.0332480818414322,0.0,0.6539999999999999,0.26
40,0000010216,0.3570300157977883,0.1422222222222222,0.0179028132992327,0.0,0.6809999999999999,0.268
41,0000010217,0.3522906793048973,0.3283333333333333,0.0230179028132992,0.0,0.7020000000000001,0.264
42,0000010218,0.325434439178515,0.0,0.0076726342710997,0.0,0.725,0.396
43,0000010219,0.296998420221169,0.5475,0.0255754475703324,0.0,0.824,0.396
44,0000010220,0.2954186413902054,0.0,0.0,0.0,0.854,0.352
45,0000010221,0.2875197472353871,0.5163888888888889,0.0332480818414322,0.0,0.861,0.324
46,0000010222,0.2843601895734597,0.1738888888888889,0.0153452685421994,0.0,0.864,0.316
47,0000010223,0.2796208530805687,0.6961111111111111,0.0127877237851662,0.0,0.863,0.304
48,0000010300,0.2369668246445497,0.0,0.0,0.0,0.851,0.356
49,0000010301,0.2243285939968404,0.0,0.0051150895140664,0.0,0.8270000000000001,0.36
50,0000010302,0.2069510268562401,0.0,0.0076726342710997,0.0,0.8150000000000001,0.324
51,0000010303,0.2417061611374407,0.3183333333333333,0.0306905370843989,0.0,0.8270000000000001,0.328
52,0000010304,0.2306477093206951,0.0,0.0051150895140664,0.0,0.8250000000000001,0.336
53,0000010305,0.2101105845181674,0.0,0.0076726342710997,0.0,0.8150000000000001,0.328
54,0000010306,0.2322274881516587,0.0,0.0025575447570332,0.0,0.8220000000000001,0.316
55,0000010307,0.2638230647709321,0.9163888888888888,0.0230179028132992,0.0,0.836,0.336
56,0000010308,0.2906793048973144,0.9341666666666668,0.0255754475703324,0.0,0.853,0.328
57,0000010309,0.339652448657188,0.0172222222222222,0.0153452685421994,0.0,0.874,0.10448860796707338
58,0000010310,0.372827804107425,0.035,0.0230179028132992,0.0,0.704,0.296
59,0000010311,0.4391785150078989,0.4744444444444445,0.0332480818414322,0.0,0.492,0.324
60,0000010312,0.4439178515007899,0.3538888888888889,0.0562659846547314,0.0,0.5,0.272
61,0000010313,0.4486571879936809,0.3461111111111111,0.0255754475703324,0.0,0.469,0.272
62,0000010314,0.4565560821484992,0.3622222222222223,0.0664961636828644,0.0,0.45,0.272
63,0000010315,0.4423380726698263,0.3941666666666667,0.0741687979539642,0.0,0.486,0.248
64,0000010316,0.4312796208530806,0.3813888888888889,0.0690537084398977,0.0,0.529,0.224
65,0000010317,0.4296998420221169,0.3452777777777778,0.0434782608695652,0.0,0.545,0.196
66,0000010318,0.4233807266982622,0.5027777777777778,0.0358056265984654,0.0,0.589,0.2
67,0000010319,0.4360189573459716,0.425,0.0588235294117647,0.0,0.533,0.248
68,0000010320,0.4407582938388626,0.4227777777777777,0.0511508951406649,0.0,0.5559999999999999,0.316
69,0000010321,0.4249605055292259,0.4355555555555556,0.0562659846547314,0.0,0.606,0.28
70,0000010322,0.4075829383886256,0.5116666666666666,0.0204603580562659,0.0,0.66,0.248
71,0000010323,0.4249605055292259,0.4877777777777777,0.0485933503836317,0.0,0.6639999999999999,0.256
72,0000010400,0.4423380726698263,0.5213888888888889,0.0843989769820971,0.0,0.648,0.268
73,0000010401,0.4328593996840443,0.5652777777777778,0.0613810741687979,0.0,0.7120000000000001,0.256
74,0000010402,0.4454976303317536,0.585,0.0843989769820971,0.0,0.738,0.24
75,0000010403,0.4470774091627172,0.5641666666666667,0.0792838874680307,0.0,0.741,0.252
76,0000010404,0.4470774091627172,0.5688888888888889,0.0818414322250639,0.0,0.778,0.232
77,0000010405,0.4344391785150079,0.5975,0.0332480818414322,0.0,0.8270000000000001,0.168
78,0000010406,0.4391785150078989,0.6536111111111111,0.0511508951406649,0.0,0.8570000000000001,0.104
79,0000010407,0.4533965244865719,0.6994444444444445,0.0409207161125319,0.0,0.8470000000000001,0.108
80,0000010408,0.4707740916271722,0.5577777777777778,0.0230179028132992,0.0,0.77,0.148
81,0000010409,0.4881516587677725,0.8291666666666667,0.0306905370843989,0.0,0.628,0.224
82,0000010410,0.4834123222748815,0.9366666666666666,0.0792838874680307,0.0,0.591,0.152
83,0000010411,0.4660347551342812,0.0144444444444444,0.0869565217391304,0.0,0.633,0.16
84,0000010412,0.4628751974723539,0.0186111111111111,0.0792838874680307,0.0,0.647,0.256
85,0000010413,0.4612954186413902,0.0075,0.0792838874680307,0.0,0.616,0.188
86,0000010414,0.4660347551342812,0.0125,0.0358056265984654,0.0,0.5650000000000001,0.10448860796707338
87,0000010415,0.4423380726698263,0.0244444444444444,0.0792838874680307,0.0,0.559,0.10448860796707338
88,0000010416,0.4265402843601896,0.1013888888888888,0.0460358056265984,0.0,0.607,0.452
89,0000010417,0.4186413902053713,0.0377777777777777,0.0358056265984654,0.0,0.611,0.412
90,0000010418,0.4123222748815166,0.1974999999999999,0.0179028132992327,0.0,0.653,0.468
91,0000010419,0.4075829383886256,0.0,0.0025575447570332,0.0,0.633,0.476
92,0000010420,0.3949447077409163,0.9736111111111112,0.0306905370843989,0.0,0.718,0.464
93,0000010421,0.3838862559241706,0.2444444444444444,0.0127877237851662,0.0,0.7989999999999999,0.456
94,0000010422,0.3712480252764613,0.4786111111111111,0.0153452685421994,0.0,0.834,0.476
95,0000010423,0.3665086887835703,0.0,0.0025575447570332,0.0,0.8320000000000001,0.48
96,0000010500,0.3617693522906793,0.0183333333333333,0.0204603580562659,0.0,0.853,0.476
97,0000010501,0.3601895734597157,0.0,0.0102301790281329,0.0,0.861,0.468
98,0000010502,0.3617693522906793,0.4797222222222222,0.0383631713554987,0.0,0.8670000000000001,0.46
99,0000010503,0.3665086887835703,0.6052777777777778,0.0153452685421994,0.0,0.864,0.4
100,0000010504,0.3791469194312796,0.4313888888888889,0.0358056265984654,0.0,0.855,0.404
101,0000010505,0.3791469194312796,0.9744444444444446,0.0230179028132992,0.0,0.8320000000000001,0.412
102,0000010506,0.377567140600316,0.0044444444444444,0.0281329923273657,0.0,0.861,0.408
103,0000010507,0.3870458135860979,0.0,0.0102301790281329,0.0,0.8400000000000001,0.416
104,0000010508,0.4075829383886256,0.5033333333333333,0.0153452685421994,0.0,0.7889999999999999,0.452
105,0000010509,0.4407582938388626,0.6533333333333333,0.0306905370843989,0.0,0.7270000000000001,0.468
106,0000010510,0.4296998420221169,0.9441666666666666,0.0153452685421994,0.0,0.6839999999999999,0.52
107,0000010511,0.4518167456556082,0.415,0.0179028132992327,0.0,0.6859999999999999,0.5
108,0000010512,0.4612954186413902,0.5022222222222222,0.0383631713554987,0.0,0.663,0.516
109,0000010513,0.4375987361769353,0.0052777777777777,0.0485933503836317,0.0,0.709,0.472
110,0000010514,0.4439178515007899,0.9947222222222224,0.0920716112531969,0.0,0.677,0.416
111,0000010515,0.4486571879936809,0.2519444444444444,0.0485933503836317,0.0,0.7000000000000001,0.456
112,0000010516,0.4470774091627172,0.4188888888888889,0.0613810741687979,0.0,0.7370000000000001,0.412
113,0000010517,0.4265402843601896,0.0,0.0102301790281329,0.0,0.81,0.412
114,0000010518,0.4265402843601896,0.0,0.0102301790281329,0.0,0.8620000000000001,0.376
115,0000010519,0.4249605055292259,0.1263888888888888,0.0204603580562659,0.0,0.8720000000000001,0.36
116,0000010520,0.4186413902053713,0.6802777777777779,0.0179028132992327,0.0,0.859,0.304
117,0000010521,0.4186413902053713,0.9811111111111112,0.0332480818414322,0.0,0.873,0.316
118,0000010522,0.4123222748815166,0.0441666666666666,0.0511508951406649,0.0,0.874,0.34
119,0000010523,0.4233807266982622,0.1022222222222222,0.0613810741687979,0.0,0.87,0.304
120,0000010600,0.4391785150078989,0.1775,0.0485933503836317,0.0,0.807,0.268
121,0000010601,0.4202211690363349,0.0,0.0102301790281329,0.0,0.8620000000000001,0.304
122,0000010602,0.4139020537124803,0.9347222222222222,0.0204603580562659,0.0113636363636363,0.885,0.36
123,0000010603,0.4075829383886256,0.0347222222222222,0.0409207161125319,0.0056818181818181,0.8939999999999999,0.396
124,0000010604,0.4154818325434439,0.1547222222222222,0.0306905370843989,0.0056818181818181,0.9,0.32
125,0000010605,0.4186413902053713,0.4066666666666667,0.0281329923273657,0.0,0.901,0.364
126,0000010606,0.4107424960505529,0.823888888888889,0.0409207161125319,0.0,0.903,0.408
127,0000010607,0.4107424960505529,0.0325,0.0255754475703324,0.0,0.906,0.428
128,0000010608,0.4296998420221169,0.6797222222222222,0.0281329923273657,0.0,0.91,0.42
129,0000010609,0.4375987361769353,0.6127777777777778,0.0153452685421994,0.0,0.908,0.412
130,0000010610,0.4486571879936809,0.38,0.0409207161125319,0.0,0.875,0.392
131,0000010611,0.4581358609794629,0.6894444444444444,0.0485933503836317,0.0,0.836,0.392
132,0000010612,0.4660347551342812,0.8716666666666667,0.0306905370843989,0.0,0.8109999999999999,0.392
133,0000010613,0.4802527646129542,0.3297222222222222,0.0358056265984654,0.0,0.771,0.38
134,0000010614,0.4770932069510269,0.3536111111111111,0.0537084398976982,0.0,0.767,0.392
135,0000010615,0.4597156398104265,0.8897222222222223,0.0383631713554987,0.0,0.782,0.364
136,0000010616,0.4518167456556082,0.9591666666666668,0.0485933503836317,0.0,0.775,0.36
137,0000010617,0.4312796208530806,0.0627777777777777,0.0562659846547314,0.0,0.7420000000000001,0.352
138,0000010618,0.4233807266982622,0.9038888888888889,0.0179028132992327,0.0,0.7470000000000001,0.412
139,0000010619,0.4233807266982622,0.9,0.0179028132992327,0.0,0.7909999999999999,0.516
140,0000010620,0.4202211690363349,0.0,0.0102301790281329,0.0,0.831,0.528
141,0000010621,0.4154818325434439,0.4580555555555556,0.0358056265984654,0.0,0.8470000000000001,0.5
142,0000010622,0.4296998420221169,0.4344444444444444,0.0562659846547314,0.0,0.836,0.488
143,0000010623,0.4249605055292259,0.5583333333333333,0.0179028132992327,0.0,0.834,0.512
144,0000010700,0.4218009478672986,0.6591666666666667,0.0204603580562659,0.0,0.86,0.5
145,0000010701,0.4249605055292259,0.4711111111111111,0.0716112531969309,0.0,0.8770000000000001,0.528
146,0000010702,0.4186413902053713,0.0,0.0025575447570332,0.0,0.8820000000000001,0.532
147,0000010703,0.4075829383886256,0.5355555555555556,0.0153452685421994,0.0,0.886,0.584
148,0000010704,0.4044233807266983,0.0,0.0102301790281329,0.0,0.8939999999999999,0.592
149,0000010705,0.3996840442338073,0.0,0.0051150895140664,0.0,0.898,0.64
150,0000010706,0.39652448657188,0.0,0.0102301790281329,0.0,0.902,0.592
151,0000010707,0.4028436018957346,0.0,0.0076726342710997,0.0,0.909,0.532
152,0000010708,0.4044233807266983,0.7622222222222221,0.0153452685421994,0.0,0.911,0.532
153,0000010709,0.4202211690363349,0.7169444444444445,0.0153452685421994,0.0,0.909,0.524
154,0000010710,0.4375987361769353,0.9219444444444445,0.0511508951406649,0.0,0.73,0.424
155,0000010711,0.4423380726698263,0.9191666666666668,0.0664961636828644,0.0,0.598,0.34
156,0000010712,0.4423380726698263,0.8011111111111111,0.0588235294117647,0.0,0.5950000000000001,0.328
157,0000010713,0.4454976303317536,0.8902777777777778,0.0741687979539642,0.0,0.498,0.304
158,0000010714,0.4391785150078989,0.865,0.0537084398976982,0.0,0.5,0.232
159,0000010715,0.4281200631911532,0.8527777777777779,0.0383631713554987,0.0,0.544,0.276
160,0000010716,0.4170616113744076,0.8458333333333333,0.0358056265984654,0.0,0.547,0.284
161,0000010717,0.4028436018957346,0.8747222222222222,0.0332480818414322,0.0,0.648,0.276
162,0000010718,0.3996840442338073,0.9427777777777776,0.0460358056265984,0.0,0.6589999999999999,0.268
163,0000010719,0.39652448657188,0.9313888888888888,0.0460358056265984,0.0,0.655,0.284
164,0000010720,0.3902053712480253,0.9216666666666667,0.0230179028132992,0.0,0.672,0.296
165,0000010721,0.3744075829383886,0.0,0.0025575447570332,0.0,0.7200000000000001,0.284
166,0000010722,0.3744075829383886,0.9194444444444444,0.0204603580562659,0.0,0.7520000000000001,0.296
167,0000010723,0.3791469194312796,0.948888888888889,0.0511508951406649,0.0,0.711,0.292
168,0000010800,0.3759873617693523,0.9627777777777778,0.0281329923273657,0.0,0.7150000000000001,0.308
169,0000010801,0.34913112164297,0.0,0.0102301790281329,0.0,0.819,0.284
170,0000010802,0.3459715639810427,0.5511111111111111,0.0179028132992327,0.0,0.849,0.28
171,0000010803,0.3459715639810427,0.5261111111111112,0.0204603580562659,0.0,0.833,0.256
172,0000010804,0.339652448657188,0.4975,0.0179028132992327,0.0,0.829,0.256
173,0000010805,0.3270142180094787,0.5911111111111111,0.0230179028132992,0.0,0.848,0.332
174,0000010806,0.3285939968404424,0.425,0.0460358056265984,0.0,0.856,0.296
175,0000010807,0.3554502369668246,0.0,0.0102301790281329,0.0,0.7639999999999999,0.252
176,0000010808,0.377567140600316,0.5916666666666667,0.0127877237851662,0.0,0.583,0.276
177,0000010809,0.4186413902053713,0.5522222222222223,0.0230179028132992,0.0,0.544,0.276
178,0000010810,0.4170616113744076,0.8230555555555557,0.0434782608695652,0.0,0.367,0.256
179,0000010811,0.4360189573459716,0.7736111111111111,0.0306905370843989,0.0,0.377,0.184
180,0000010812,0.4612954186413902,0.6019444444444444,0.0358056265984654,0.0,0.323,0.148
181,0000010813,0.4454976303317536,0.97,0.0537084398976982,0.0,0.296,0.148
182,0000010814,0.4391785150078989,0.9583333333333334,0.0843989769820971,0.0,0.365,0.124
183,0000010815,0.4281200631911532,0.9583333333333334,0.0588235294117647,0.0,0.421,0.168
184,0000010816,0.4091627172195893,0.848888888888889,0.0460358056265984,0.0,0.424,0.172
185,0000010817,0.3949447077409163,0.8913888888888889,0.0332480818414322,0.0,0.46,0.164
186,0000010818,0.3712480252764613,0.0,0.0102301790281329,0.0,0.5459999999999999,0.172
187,0000010819,0.34913112164297,0.5122222222222222,0.0179028132992327,0.0,0.617,0.156
188,0000010820,0.3475513428120063,0.4563888888888889,0.0255754475703324,0.0,0.6859999999999999,0.192
189,0000010821,0.3507109004739336,0.4944444444444444,0.0179028132992327,0.0,0.597,0.24
190,0000010822,0.3380726698262243,0.43,0.0230179028132992,0.0,0.704,0.252
191,0000010823,0.3285939968404424,0.5469444444444445,0.0306905370843989,0.0,0.7270000000000001,0.256
192,0000010900,0.3333333333333333,0.4680555555555555,0.0613810741687979,0.0,0.7789999999999999,0.244
193,0000010901,0.3175355450236967,0.5897222222222223,0.0230179028132992,0.0,0.8109999999999999,0.196
194,0000010902,0.320695102685624,0.5513888888888889,0.0460358056265984,0.0,0.797,0.204
195,0000010903,0.325434439178515,0.4997222222222222,0.0511508951406649,0.0,0.7589999999999999,0.204
196,0000010904,0.320695102685624,0.5027777777777778,0.0358056265984654,0.0,0.718,0.176
197,0000010905,0.3191153238546603,0.5130555555555556,0.0434782608695652,0.0,0.755,0.176
198,0000010906,0.3222748815165877,0.0,0.0051150895140664,0.0,0.7150000000000001,0.18
199,0000010907,0.3507109004739336,0.4588888888888889,0.0690537084398977,0.0,0.657,0.212
200,0000010908,0.401263823064771,0.4344444444444444,0.0767263427109974,0.0,0.545,0.204
201,0000010909,0.4249605055292259,0.4808333333333333,0.0690537084398977,0.0,0.52,0.236
202,0000010910,0.4755134281200632,0.5636111111111112,0.0460358056265984,0.0,0.502,0.244
203,0000010911,0.5007898894154819,0.6222222222222222,0.0511508951406649,0.0,0.47,0.236
204,0000010912,0.4928909952606635,0.7508333333333334,0.0895140664961636,0.0,0.5,0.188
205,0000010913,0.4976303317535545,0.7413888888888889,0.0716112531969309,0.0,0.487,0.228
206,0000010914,0.4786729857819906,0.8105555555555556,0.0485933503836317,0.0,0.524,0.272
207,0000010915,0.4502369668246446,0.9411111111111112,0.0537084398976982,0.0,0.598,0.36
208,0000010916,0.4296998420221169,0.8519444444444444,0.0179028132992327,0.0,0.656,0.404
209,0000010917,0.4233807266982622,0.8913888888888889,0.0255754475703324,0.0,0.6689999999999999,0.496
210,0000010918,0.4107424960505529,0.977777777777778,0.0306905370843989,0.0,0.683,0.608
211,0000010919,0.3838862559241706,0.0,0.0102301790281329,0.0,0.795,0.656
212,0000010920,0.372827804107425,0.5236111111111111,0.0179028132992327,0.0,0.846,0.676
213,0000010921,0.368088467614534,0.5013888888888889,0.0230179028132992,0.0,0.861,0.8280000000000001
214,0000010922,0.3617693522906793,0.5241666666666667,0.0230179028132992,0.0,0.871,0.808
215,0000010923,0.3601895734597157,0.0,0.0102301790281329,0.0,0.879,0.72
216,0000011000,0.3459715639810427,0.0,0.0076726342710997,0.0,0.883,0.724
217,0000011001,0.339652448657188,0.0,0.0,0.0,0.888,0.732
218,0000011002,0.311216429699842,0.4925,0.0204603580562659,0.0,0.887,0.724
219,0000011003,0.3001579778830964,0.1102777777777778,0.0127877237851662,0.0,0.52,0.676
220,0000011004,0.292259083728278,0.0,0.0,0.0,0.874,0.58
221,0000011005,0.282780410742496,0.0,0.0051150895140664,0.0,0.8670000000000001,0.428
222,0000011006,0.2812006319115324,0.0,0.0,0.0,0.866,0.56
223,0000011007,0.3001579778830964,0.6472222222222223,0.0127877237851662,0.0,0.868,0.464
224,0000011008,0.3222748815165877,0.0,0.0102301790281329,0.0,0.878,0.388
225,0000011009,0.3380726698262243,0.6050000000000001,0.0179028132992327,0.0,0.887,0.444
226,0000011010,0.368088467614534,0.977777777777778,0.0204603580562659,0.0,0.897,0.556
227,0000011011,0.4202211690363349,0.9680555555555556,0.0511508951406649,0.0,0.463,0.492
228,0000011012,0.4375987361769353,0.9911111111111112,0.0460358056265984,0.0,0.312,0.188
229,0000011013,0.4439178515007899,0.9680555555555556,0.0358056265984654,0.0,0.1869999999999999,0.128
230,0000011014,0.4360189573459716,0.0369444444444444,0.0716112531969309,0.0,0.333,0.1
231,0000011015,0.4107424960505529,0.9816666666666668,0.0690537084398977,0.0,0.3859999999999999,0.152
232,0000011016,0.3981042654028436,0.0086111111111111,0.0588235294117647,0.0,0.523,0.16
233,0000011017,0.377567140600316,0.0,0.0076726342710997,0.0,0.582,0.124
234,0000011018,0.3759873617693523,0.0,0.0076726342710997,0.0,0.507,0.192
235,0000011019,0.372827804107425,0.1744444444444444,0.0153452685421994,0.0,0.584,0.256
236,0000011020,0.3838862559241706,0.0330555555555555,0.0383631713554987,0.0,0.631,0.252
237,0000011021,0.372827804107425,0.0,0.0076726342710997,0.0,0.646,0.22
238,0000011022,0.368088467614534,0.0,0.0076726342710997,0.0,0.6900000000000001,0.244
239,0000011023,0.3696682464454977,0.5688888888888889,0.0255754475703324,0.0,0.6809999999999999,0.192
240,0000011100,0.3696682464454977,0.0,0.0076726342710997,0.0,0.6639999999999999,0.224
241,0000011101,0.3712480252764613,0.5733333333333334,0.0383631713554987,0.0,0.6789999999999999,0.26
242,0000011102,0.377567140600316,0.0877777777777777,0.0485933503836317,0.0,0.62,0.188
243,0000011103,0.3902053712480253,0.2802777777777778,0.0409207161125319,0.0,0.496,0.26
244,0000011104,0.3933649289099526,0.4138888888888889,0.0664961636828644,0.0,0.539,0.212
245,0000011105,0.3886255924170616,0.0383333333333333,0.0230179028132992,0.0,0.622,0.196
246,0000011106,0.3791469194312796,0.0647222222222222,0.0281329923273657,0.0,0.668,0.136
247,0000011107,0.3870458135860979,0.5872222222222223,0.0153452685421994,0.0,0.6589999999999999,0.136
248,0000011108,0.4170616113744076,0.5519444444444445,0.0255754475703324,0.0,0.6,0.172
249,0000011109,0.4518167456556082,0.5744444444444445,0.0306905370843989,0.0,0.497,0.184
250,0000011110,0.4770932069510269,0.5558333333333333,0.0281329923273657,0.0,0.4519999999999999,0.212
251,0000011111,0.4834123222748815,0.5616666666666666,0.0358056265984654,0.0,0.454,0.192
252,0000011112,0.4913112164296999,0.6055555555555556,0.0843989769820971,0.0,0.422,0.156
253,0000011113,0.4960505529225908,0.6241666666666666,0.0869565217391304,0.0,0.421,0.18
254,0000011114,0.4533965244865719,0.6555555555555556,0.1099744245524296,0.0,0.5519999999999999,0.124
255,0000011115,0.4249605055292259,0.6191666666666668,0.0792838874680307,0.0,0.807,0.116
256,0000011116,0.4233807266982622,0.5541666666666667,0.0434782608695652,0.0056818181818181,0.878,0.132
257,0000011117,0.3996840442338073,0.898888888888889,0.1508951406649616,0.0,0.8839999999999999,0.124
258,0000011118,0.3854660347551343,0.8088888888888889,0.0869565217391304,0.0,0.86,0.10448860796707338
259,0000011119,0.372827804107425,0.8586111111111112,0.0946291560102301,0.0,0.7470000000000001,0.10448860796707338
260,0000011120,0.3601895734597157,0.8383333333333334,0.1253196930946291,0.0,0.7150000000000001,0.10448860796707338
261,0000011121,0.3570300157977883,0.8033333333333333,0.1125319693094629,0.0,0.647,0.10448860796707338
262,0000011122,0.344391785150079,0.8572222222222223,0.1278772378516624,0.0,0.592,0.10448860796707338
263,0000011123,0.3285939968404424,0.8597222222222223,0.1202046035805626,0.0,0.538,0.10448860796707338
264,0000011200,0.3048973143759874,0.8788888888888888,0.1381074168797954,0.0,0.507,0.10448860796707338
265,0000011201,0.2875197472353871,0.8319444444444445,0.1150895140664961,0.0,0.407,0.10448860796707338
266,0000011202,0.278041074249605,0.8600000000000001,0.1355498721227621,0.0,0.339,0.10448860796707338
267,0000011203,0.2748815165876777,0.8305555555555556,0.1023017902813299,0.0,0.3919999999999999,0.10448860796707338
268,0000011204,0.2669826224328594,0.8800000000000001,0.1483375959079284,0.0,0.421,0.10448860796707338
269,0000011205,0.2511848341232228,0.8394444444444444,0.1508951406649616,0.0,0.419,0.10448860796707338
270,0000011206,0.2385466034755134,0.8808333333333335,0.1713554987212276,0.0,0.455,0.10448860796707338
271,0000011207,0.2369668246445497,0.8927777777777778,0.1457800511508951,0.0,0.439,0.10448860796707338
272,0000011208,0.2385466034755134,0.8677777777777778,0.1534526854219949,0.0,0.363,0.10448860796707338
273,0000011209,0.2527646129541864,0.8633333333333334,0.1457800511508951,0.0,0.358,0.10448860796707338
274,0000011210,0.2496050552922591,0.9327777777777778,0.1483375959079284,0.0,0.375,0.04
275,0000011211,0.2464454976303317,0.9575,0.1457800511508951,0.0,0.383,0.036
276,0000011212,0.2511848341232228,0.9341666666666668,0.1150895140664961,0.0,0.393,0.036
277,0000011213,0.2511848341232228,0.9844444444444445,0.1329923273657289,0.0,0.432,0.044
278,0000011214,0.2511848341232228,0.9791666666666669,0.1023017902813299,0.0,0.44,0.06
279,0000011215,0.244865718799368,0.9288888888888888,0.0588235294117647,0.0,0.453,0.064
280,0000011216,0.2322274881516587,0.8852777777777778,0.0613810741687979,0.0,0.5650000000000001,0.056
281,0000011217,0.2195892575039494,0.0383333333333333,0.0741687979539642,0.0,0.691,0.064
282,0000011218,0.2164296998420221,0.995,0.0792838874680307,0.0,0.696,0.076
283,0000011219,0.2211690363349131,0.8672222222222222,0.0281329923273657,0.0,0.718,0.048
284,0000011220,0.2290679304897314,0.9272222222222224,0.1099744245524296,0.0,0.655,0.068
285,0000011221,0.2132701421800948,0.9019444444444444,0.1508951406649616,0.0,0.6880000000000001,0.076
286,0000011222,0.2006319115323855,0.9469444444444444,0.1560102301790281,0.0,0.538,0.064
287,0000011223,0.1800947867298578,0.9872222222222222,0.1918158567774936,0.0,0.382,0.064
288,0000011300,0.1816745655608214,0.9758333333333334,0.1611253196930946,0.0,0.4,0.052
289,0000011301,0.1816745655608214,0.9858333333333332,0.1918158567774936,0.0,0.3859999999999999,0.052
290,0000011302,0.1800947867298578,0.9930555555555556,0.1918158567774936,0.0,0.366,0.052
291,0000011303,0.1690363349131121,0.0361111111111111,0.1304347826086956,0.0,0.34,0.044
292,0000011304,0.1674565560821485,0.0125,0.1406649616368286,0.0,0.333,0.044
293,0000011305,0.1611374407582938,0.0472222222222222,0.0997442455242966,0.0,0.32,0.052
294,0000011306,0.1642969984202211,0.0363888888888888,0.1125319693094629,0.0,0.3109999999999999,0.044
295,0000011307,0.1753554502369668,0.9955555555555556,0.1355498721227621,0.0,0.334,0.056
