,기온,풍향,풍속,강수량,습도
104,0.2666031122207641,0.4740567505359649,0.0286702048033475,-3.1016694265417755e-05,0.6832559704780579
105,0.2670845985412597,0.4827757477760315,0.0287125185132026,-5.452942423289642e-05,0.6740512847900391
106,0.2674620151519775,0.4914222359657287,0.0287497229874134,-0.0002051809278782,0.6663404107093811
107,0.267700046300888,0.4975457489490509,0.028782220557332,-2.1681680664187297e-05,0.6600116491317749
108,0.2678046226501465,0.5016940236091614,0.0288023818284273,-1.0974285942211282e-05,0.6558057069778442
109,0.2677546739578247,0.5030205249786377,0.0288019757717847,-3.384980300324969e-05,0.654056191444397
110,0.2675745785236358,0.5014928579330444,0.0287876520305871,-7.492829172406346e-05,0.6551793813705444
111,0.267236977815628,0.4976460933685303,0.0287681147456169,-5.207863796385936e-05,0.6584511995315552
112,0.266768604516983,0.4910758137702942,0.0287346988916397,-7.301885489141569e-05,0.6646124124526978
113,0.2662044167518616,0.481469452381134,0.0286986082792282,-2.389807150393608e-06,0.6723451018333435
114,0.2655905783176422,0.4693583548069,0.0286317132413387,-3.326495425426401e-05,0.6820862889289856
115,0.2649392485618591,0.4576343297958374,0.0285794679075479,-7.245258893817663e-05,0.6924039721488953
116,0.264346182346344,0.4460171163082123,0.0285249203443527,-9.415175736648962e-05,0.7029991745948792
117,0.263787567615509,0.434607982635498,0.0284581780433654,-4.952919334755279e-05,0.7128806710243225
118,0.2633199691772461,0.4248469471931457,0.0284162070602178,-6.357609527185559e-05,0.7214577794075012
119,0.2630940079689026,0.4172704219818115,0.0283897370100021,-4.23036799475085e-05,0.7278499603271484
120,0.2527646129541864,0.0733333333333333,0.0230179028132992,0.0,0.8320000000000001
121,0.2496050552922591,0.2888888888888889,0.0179028132992327,0.0,0.843
122,0.2401263823064771,0.0,0.0076726342710997,0.0,0.856
123,0.2464454976303317,0.1775,0.0153452685421994,0.0,0.8450000000000001
124,0.2527646129541864,0.275,0.0230179028132992,0.0,0.848
125,0.2401263823064771,0.0,0.0102301790281329,0.0,0.859
126,0.2432859399684044,0.0947222222222222,0.0306905370843989,0.0,0.851
127,0.2669826224328594,0.1127777777777777,0.0230179028132992,0.0,0.821
128,0.3143759873617693,0.9869444444444444,0.0153452685421994,0.0,0.738
129,0.363349131121643,0.545,0.0204603580562659,0.0,0.619
130,0.382306477093207,0.7769444444444444,0.0153452685421994,0.0,0.521
131,0.3933649289099526,0.7805555555555556,0.0383631713554987,0.0,0.518
132,0.3996840442338073,0.6897222222222222,0.0843989769820971,0.0,0.553
133,0.3981042654028436,0.5936111111111111,0.0716112531969309,0.0,0.624
134,0.401263823064771,0.6411111111111112,0.1074168797953964,0.0,0.667
135,0.3886255924170616,0.6591666666666667,0.1099744245524296,0.0,0.8370000000000001
136,0.3791469194312796,0.6552777777777778,0.0588235294117647,0.0,0.891
137,0.3744075829383886,0.8277777777777778,0.0895140664961636,0.0,0.7470000000000001
138,0.3601895734597157,0.8144444444444444,0.1278772378516624,0.0,0.593
139,0.3459715639810427,0.8058333333333334,0.0946291560102301,0.0,0.555
140,0.325434439178515,0.9819444444444444,0.0562659846547314,0.0,0.5509999999999999
141,0.311216429699842,0.9527777777777778,0.0613810741687979,0.0,0.537
142,0.2985781990521327,0.8330555555555555,0.0511508951406649,0.0,0.566
143,0.273301737756714,0.937777777777778,0.0332480818414322,0.0,0.6589999999999999
144,0.2685624012638231,0.9516666666666668,0.0434782608695652,0.0,0.624
145,0.2464454976303317,0.7344444444444445,0.0306905370843989,0.0,0.716
146,0.2274881516587678,0.0,0.0,0.0,0.805
147,0.2180094786729857,0.1077777777777777,0.0255754475703324,0.0,0.819
148,0.2085308056872038,0.0675,0.0153452685421994,0.0,0.7959999999999999
149,0.2022116903633491,0.1644444444444444,0.0230179028132992,0.0,0.821
150,0.1990521327014218,0.1305555555555555,0.0127877237851662,0.0,0.8420000000000001
151,0.2432859399684044,0.0,0.0076726342710997,0.0,0.733
152,0.2875197472353871,0.5638888888888889,0.0153452685421994,0.0,0.625
153,0.3317535545023697,0.1466666666666666,0.0230179028132992,0.0,0.4519999999999999
154,0.34913112164297,0.8977777777777778,0.0358056265984654,0.0,0.4059999999999999
155,0.3570300157977883,0.7383333333333334,0.0383631713554987,0.0,0.3809999999999999
156,0.3933649289099526,0.0755555555555555,0.0332480818414322,0.0,0.303
157,0.3996840442338073,0.3238888888888889,0.0358056265984654,0.0,0.2669999999999999
158,0.4186413902053713,0.3805555555555556,0.0281329923273657,0.0,0.229
159,0.4028436018957346,0.6822222222222223,0.0281329923273657,0.0,0.241
160,0.358609794628752,0.8405555555555556,0.0511508951406649,0.0,0.329
161,0.325434439178515,0.9388888888888888,0.0230179028132992,0.0,0.408
162,0.2985781990521327,0.7836111111111113,0.0127877237851662,0.0,0.498
163,0.282780410742496,0.0,0.0025575447570332,0.0,0.596
164,0.2685624012638231,0.7755555555555556,0.0153452685421994,0.0,0.663
165,0.244865718799368,0.0,0.0051150895140664,0.0,0.7370000000000001
166,0.2401263823064771,0.1677777777777777,0.0306905370843989,0.0,0.7100000000000001
167,0.2322274881516587,0.2938888888888888,0.0179028132992327,0.0,0.731
168,0.2321542054414749,0.3374044895172119,0.0179450009018182,-6.5065614762716e-05,0.7340133190155029
169,0.2324844300746917,0.3384212553501129,0.0179650038480758,-6.594535079784691e-05,0.7343073487281799
170,0.2330230772495269,0.3415568172931671,0.0179939661175012,-5.5104264902183786e-05,0.7324255704879761
171,0.2339060306549072,0.3447882831096649,0.0180183835327625,-1.934468855324667e-05,0.7284043431282043
172,0.2348356693983078,0.3504332602024078,0.0180506687611341,-1.3816052160109392e-05,0.7224830985069275
173,0.235872596502304,0.3583103120326996,0.018088012933731,-3.89168162655551e-05,0.7152016162872314
174,0.2369909435510635,0.3680022358894348,0.0181186031550169,1.269922995561501e-05,0.7069339752197266
175,0.2380415052175521,0.3789938688278198,0.0181455370038747,1.4370249346029595e-06,0.6980281472206116
176,0.2390374541282653,0.3902377486228943,0.0181778091937303,3.630735955084674e-05,0.6891462206840515
177,0.23987977206707,0.401307076215744,0.018202681094408,-7.884285150794312e-05,0.6811010837554932
178,0.2405356019735336,0.4117695689201355,0.0182291530072689,-7.519043720094487e-05,0.6742752194404602
179,0.2409568130970001,0.421496570110321,0.0182497017085552,-1.2664306268561631e-05,0.6694017052650452
180,0.2411577552556991,0.4266807734966278,0.0182687565684318,-6.354458309942856e-05,0.6662976145744324
181,0.2410992085933685,0.4321657717227936,0.0182750988751649,-2.4126735297613777e-05,0.6648238301277161
182,0.2408088147640228,0.4342319965362549,0.0182752553373575,7.187928531493526e-06,0.665784478187561
183,0.2402330040931701,0.4349209666252136,0.01826748624444,-0.0005137627595104,0.6688927412033081
184,0.2393945157527923,0.4322526454925537,0.0182531848549842,-5.0300292059546337e-05,0.6738027334213257
185,0.238457903265953,0.4270735383033752,0.0182393882423639,-6.38546553091146e-05,0.6804269552230835
186,0.2374219000339508,0.4200745224952698,0.0182150080800056,-5.321311255102046e-05,0.6879826784133911
187,0.236352264881134,0.4121087789535522,0.0181887485086917,-1.5484314417335554e-06,0.6962050795555115
188,0.2353245019912719,0.4026676118373871,0.018165310844779,-1.5924351828289218e-05,0.7046263217926025
189,0.2344101518392563,0.3917289078235626,0.0181257650256156,-8.671177056385204e-05,0.7125276923179626
190,0.2336748540401458,0.3829361796379089,0.018102815374732,-5.7909011957235634e-05,0.719316840171814
191,0.2332890033721923,0.3737104833126068,0.0180905945599079,-6.258254870772362e-05,0.7245332598686218
192,0.2331867963075637,0.3680654168128967,0.0180813856422901,-6.076912177377381e-05,0.7276950478553772
193,0.2334141284227371,0.3642758727073669,0.0180898196995258,-5.894579226151109e-05,0.7285584807395935
194,0.2338999658823013,0.3627554476261139,0.0180943384766578,-0.0001152133772848,0.7275536060333252
195,0.2345908433198928,0.3637115955352783,0.018116146326065,-8.190032531274483e-05,0.724262535572052
196,0.2354786098003387,0.3663936257362366,0.0181394889950752,-5.8848738262895495e-05,0.7192401885986328
197,0.2364604324102401,0.3725588023662567,0.0181712303310632,-5.458887608256191e-05,0.712725043296814
198,0.2375354021787643,0.3815638124942779,0.0181988887488842,-6.880278669996187e-05,0.7052031755447388
199,0.2385676056146621,0.3894201517105102,0.0182163808494806,9.850250535237136e-06,0.697063148021698
200,0.2394566386938095,0.3984154760837555,0.0182364098727703,-4.708234882855322e-06,0.6888729929924011
201,0.2402373999357223,0.4078089594841003,0.0182684697210788,3.0363698897417635e-06,0.6813487410545349
202,0.2408742755651474,0.4188314080238342,0.0182882230728864,-4.7893234295770526e-05,0.6751265525817871
203,0.2413168847560882,0.4255552589893341,0.018307777121663,0.0001858874602476,0.6700224280357361
204,0.2414682358503341,0.4309690296649933,0.01831816136837,-5.6684428273001686e-05,0.6668781638145447
205,0.2414205372333526,0.4349011182785034,0.0183307137340307,0.0001736575068207,0.6654753684997559
206,0.2410660237073898,0.4373500347137451,0.0183264352381229,-6.274804763961583e-05,0.6662758588790894
207,0.2405090779066085,0.4376147389411926,0.0183239988982677,-3.1364383175969124e-05,0.6690343618392944
208,0.2397387325763702,0.4358310401439667,0.0183097105473279,2.5415494746994227e-05,0.6738181114196777
209,0.2387862354516983,0.4310790002346039,0.0182886645197868,-3.22633859468624e-05,0.6800450086593628
210,0.2377560585737228,0.4251708984375,0.0182633642107248,-1.997400431719143e-05,0.6873505711555481
211,0.2366865426301956,0.4152317345142364,0.0182344373315572,-2.6245261324220337e-05,0.6953887939453125
212,0.2357096076011657,0.4064140915870666,0.0182036999613046,-1.5514175174757838e-05,0.7035052180290222
213,0.2347948253154754,0.39599609375,0.0181746836751699,-3.4038821468129754e-05,0.7113293409347534
214,0.2340779602527618,0.3860597312450409,0.0181478280574083,-5.576467628998216e-06,0.718070924282074
215,0.2337032407522201,0.3779774904251098,0.0181291904300451,-1.8952274331240915e-05,0.7232532501220703
216,0.2335889339447021,0.3723168075084686,0.0181191768497228,-2.094453520840034e-05,0.7265006899833679
217,0.2337779551744461,0.3683115839958191,0.0181272756308317,-1.529585279058665e-05,0.7275786399841309
218,0.2342718988656997,0.3669342696666717,0.0181367117911577,4.0904138586483896e-05,0.7264065146446228
219,0.234848141670227,0.3670968413352966,0.018146313726902,5.005901766708121e-05,0.7234595417976379
220,0.2357036024332046,0.3700824379920959,0.0181685239076614,7.785858542774804e-06,0.7184174656867981
221,0.2366739064455032,0.3757200539112091,0.0181925240904092,8.152956434059888e-05,0.7120175957679749
222,0.2376694530248642,0.3817827701568603,0.0182143114507198,-1.4156562428979669e-06,0.7046568393707275
223,0.2386199235916137,0.3892324268817901,0.018239727243781,-8.39088261272991e-06,0.6963022351264954
224,0.239485964179039,0.3979683518409729,0.0182645600289106,-3.1016694265417755e-05,0.6886788010597229
225,0.2402179837226867,0.4062243402004242,0.0182900633662939,-5.452942423289642e-05,0.6811781525611877
226,0.2407849878072738,0.4151282608509063,0.0183114372193813,-0.0002051809278782,0.6749695539474487
227,0.2411379218101501,0.4228149652481079,0.0183339565992355,-2.1681680664187297e-05,0.6699368357658386
228,0.241301029920578,0.4295385479927063,0.0183486957103014,-1.0974285942211282e-05,0.6666202545166016
229,0.2412244379520416,0.4341313242912292,0.0183484219014644,-3.384980300324969e-05,0.665388286113739
230,0.2409293949604034,0.4369266033172607,0.0183428265154361,-7.492829172406346e-05,0.6662291288375854
231,0.2403867095708847,0.4382425546646118,0.0183377899229526,-5.207863796385936e-05,0.6690496802330017
232,0.2396401911973953,0.4370003342628479,0.0183237493038177,-7.301885489141569e-05,0.6739787459373474
233,0.2387504428625106,0.4325186908245086,0.0183092840015888,-2.389807150393608e-06,0.6799010038375854
234,0.2377776056528091,0.425326257944107,0.0182690359652042,-3.326495425426401e-05,0.6873578429222107
235,0.236751303076744,0.4182448387145996,0.0182439573109149,-7.245258893817663e-05,0.6953608989715576
236,0.2358146458864212,0.4095411598682403,0.0182146038860082,-9.415175736648962e-05,0.7035941481590271
237,0.2349229156970977,0.4001046121120453,0.0181718897074461,-4.952919334755279e-05,0.7112930417060852
238,0.2342147827148437,0.3905361890792846,0.0181456208229064,-6.357609527185559e-05,0.7180762887001038
239,0.233874499797821,0.381338357925415,0.0181257873773574,-4.23036799475085e-05,0.7233027219772339
240,0.3270142180094787,0.2888888888888889,0.0281329923273657,0.0,0.694
241,0.320695102685624,0.8625,0.0153452685421994,0.0,0.7370000000000001
242,0.3317535545023697,0.0,0.0076726342710997,0.0,0.7000000000000001
243,0.339652448657188,0.4541666666666666,0.0153452685421994,0.0,0.6639999999999999
244,0.344391785150079,0.9558333333333334,0.0179028132992327,0.0,0.6759999999999999
245,0.3475513428120063,0.8097222222222222,0.0204603580562659,0.0,0.658
246,0.358609794628752,0.0333333333333333,0.0127877237851662,0.0,0.614
247,0.3696682464454977,0.8236111111111112,0.0255754475703324,0.0,0.583
248,0.4044233807266983,0.7905555555555557,0.0179028132992327,0.0,0.49
249,0.4407582938388626,0.9433333333333336,0.0281329923273657,0.0,0.416
250,0.4849921011058452,0.9733333333333332,0.0281329923273657,0.0,0.353
251,0.4944707740916272,0.7330555555555556,0.0383631713554987,0.0,0.368
252,0.5007898894154819,0.7122222222222222,0.0434782608695652,0.0,0.4059999999999999
253,0.5055292259083729,0.0,0.0102301790281329,0.0,0.43
254,0.5055292259083729,0.9633333333333334,0.0153452685421994,0.0,0.445
255,0.4992101105845182,0.0,0.0,0.0,0.465
256,0.4802527646129542,0.0,0.0,0.0,0.547
257,0.4676145339652449,0.3527777777777778,0.0153452685421994,0.0,0.6900000000000001
258,0.4565560821484992,0.3705555555555556,0.0332480818414322,0.0,0.683
259,0.4296998420221169,0.0,0.0051150895140664,0.0,0.741
260,0.4296998420221169,0.9775,0.0179028132992327,0.0,0.721
261,0.4312796208530806,0.0,0.0102301790281329,0.0,0.734
262,0.4312796208530806,0.0,0.0102301790281329,0.0,0.7270000000000001
263,0.4296998420221169,0.0,0.0025575447570332,0.0,0.646
264,0.4218009478672986,0.0,0.0051150895140664,0.0,0.6609999999999999
265,0.4218009478672986,0.0011111111111111,0.0179028132992327,0.0,0.612
266,0.4075829383886256,0.9519444444444444,0.0230179028132992,0.0,0.631
267,0.3917851500789889,0.7980555555555556,0.0230179028132992,0.0,0.683
268,0.3838862559241706,0.0,0.0,0.0,0.731
269,0.3744075829383886,0.2905555555555555,0.0358056265984654,0.0,0.8130000000000001
270,0.3570300157977883,0.0,0.0051150895140664,0.0,0.8570000000000001
271,0.4107424960505529,0.0,0.0102301790281329,0.0,0.682
272,0.4407582938388626,0.8461111111111113,0.0127877237851662,0.0,0.526
273,0.4723538704581359,0.17,0.0358056265984654,0.0,0.453
274,0.4865718799368089,0.0,0.0102301790281329,0.0,0.4409999999999999
275,0.5165876777251186,0.0,0.0102301790281329,0.0,0.385
276,0.5339652448657188,0.0652777777777777,0.0383631713554987,0.0,0.356
277,0.5418641390205372,0.0480555555555555,0.0383631713554987,0.0,0.3359999999999999
278,0.5244865718799369,0.8547222222222223,0.0664961636828644,0.0,0.375
279,0.5165876777251186,0.9208333333333334,0.0358056265984654,0.0,0.395
280,0.4612954186413902,0.823888888888889,0.0255754475703324,0.0,0.49
281,0.4344391785150079,0.8247222222222222,0.0383631713554987,0.0,0.527
282,0.4091627172195893,0.9116666666666666,0.0306905370843989,0.0,0.619
283,0.372827804107425,0.788611111111111,0.0230179028132992,0.0,0.728
284,0.368088467614534,0.8275,0.0230179028132992,0.0,0.7220000000000001
285,0.34913112164297,0.0,0.0102301790281329,0.0,0.797
286,0.3333333333333333,0.0,0.0051150895140664,0.0,0.828
287,0.3175355450236967,0.0,0.0,0.0,0.843
288,0.3176721334457397,0.1154434084892273,5.72822245885618e-05,-6.5065614762716e-05,0.8399959802627563
289,0.3182699382305145,0.1347576230764389,8.89130897121504e-05,-6.594535079784691e-05,0.8316193222999573
290,0.3191612958908081,0.1558928042650222,0.0001269522908842,-5.5104264902183786e-05,0.8193660378456116
291,0.3204541206359863,0.1744797378778457,0.0001622810086701,-1.934468855324667e-05,0.8042353987693787
292,0.3217720985412597,0.1924961358308792,0.0001998373772948,-1.3816052160109392e-05,0.7872864007949829
293,0.3231796324253082,0.2114633470773697,0.0002409030421404,-3.89168162655551e-05,0.7699835896492004
294,0.3246295750141144,0.2284728586673736,0.0002731516724452,1.269922995561501e-05,0.7531945109367371
295,0.3259594738483429,0.2447342723608017,0.0002975882962346,1.4370249346029595e-06,0.737520158290863
296,0.3271602988243103,0.2583223581314087,0.0003240131773054,3.630735955084674e-05,0.7239598035812378
297,0.328132688999176,0.2677953243255615,0.0003407740150578,-7.884285150794312e-05,0.7130659818649292
298,0.3288262784481048,0.2755898535251617,0.0003568364190869,-7.519043720094487e-05,0.7056846022605896
299,0.3292135298252105,0.2811474502086639,0.0003644349635578,-1.2664306268561631e-05,0.7025982141494751
300,0.3293163776397705,0.279568463563919,0.0003700380038935,-6.354458309942856e-05,0.7028138637542725
301,0.3290882110595703,0.2760156095027923,0.0003643619129434,-2.4126735297613777e-05,0.706218957901001
302,0.3285790085792541,0.2690106630325317,0.000354150601197,7.187928531493526e-06,0.713608980178833
303,0.327718585729599,0.2612852752208709,0.0003363273863214,-0.0005137627595104,0.724180281162262
304,0.3265464007854461,0.2498844712972641,0.0003152682620566,-5.0300292059546337e-05,0.7373006343841553
305,0.3252741694450378,0.2355304360389709,0.0002964728919323,-6.38546553091146e-05,0.7523764371871948
306,0.3238995969295501,0.2216671258211136,0.0002716468879953,-5.321311255102046e-05,0.7680684328079224
307,0.3225249052047729,0.2088818699121475,0.0002464768476784,-1.5484314417335554e-06,0.7836134433746338
308,0.3212463855743408,0.1958295702934265,0.0002273399586556,-1.5924351828289218e-05,0.7977399826049805
309,0.3201506733894348,0.1826431602239608,0.0001940095971804,-8.671177056385204e-05,0.8091935515403748
310,0.3193235397338867,0.1776350140571594,0.000179113849299,-5.7909011957235634e-05,0.8168437480926514
311,0.3189793825149536,0.1726516187191009,0.0001765923952916,-6.258254870772362e-05,0.8201307654380798
312,0.3190361857414245,0.1773515194654464,0.0001791764225345,-6.076912177377381e-05,0.818316638469696
313,0.3195133209228515,0.1849137544631958,0.0001999714004341,-5.894579226151109e-05,0.8119161128997803
314,0.3203213810920715,0.195180132985115,0.0002147774794138,-0.0001152133772848,0.802042543888092
315,0.3213644325733185,0.2083868980407714,0.0002453200577292,-8.190032531274483e-05,0.7893190383911133
316,0.3226090669631958,0.2210674434900283,0.0002756760804913,-5.8848738262895495e-05,0.7748726606369019
317,0.3239361047744751,0.2361182868480682,0.0003128576790913,-5.458887608256191e-05,0.7595398426055908
318,0.325329452753067,0.2517170906066894,0.0003421139845158,-6.880278669996187e-05,0.744475781917572
