,date,기온,풍향,풍속,강수량,습도,PM2.5
46,0000010222,0.3554502369668246,0.1266666666666666,0.0639386189258312,0.0,0.829,0.176
47,0000010223,0.377567140600316,0.7897222222222223,0.0281329923273657,0.0,0.785,0.196
48,0000010300,0.363349131121643,0.1080555555555555,0.0255754475703324,0.0,0.7939999999999999,0.164
49,0000010301,0.358609794628752,0.8197222222222224,0.0230179028132992,0.0,0.79,0.172
50,0000010302,0.3791469194312796,0.7427777777777778,0.0383631713554987,0.0,0.75,0.184
51,0000010303,0.4028436018957346,0.5636111111111112,0.0946291560102301,0.0,0.6709999999999999,0.164
52,0000010304,0.3996840442338073,0.5422222222222222,0.1074168797953964,0.0,0.6489999999999999,0.16
53,0000010305,0.3996840442338073,0.5405555555555556,0.0843989769820971,0.0,0.6539999999999999,0.16
54,0000010306,0.4028436018957346,0.4097222222222222,0.1304347826086956,0.0,0.642,0.168
55,0000010307,0.4028436018957346,0.4097222222222222,0.0946291560102301,0.0,0.656,0.172
56,0000010308,0.3917851500789889,0.2683333333333333,0.0562659846547314,0.0,0.685,0.192
57,0000010309,0.4344391785150079,0.5341666666666667,0.0588235294117647,0.0,0.608,0.184
58,0000010310,0.4312796208530806,0.5488888888888889,0.0920716112531969,0.0,0.616,0.172
59,0000010311,0.4644549763033175,0.5330555555555556,0.0920716112531969,0.0,0.599,0.124
60,0000010312,0.4597156398104265,0.5394444444444444,0.1176470588235294,0.0,0.6,0.092
61,0000010313,0.4723538704581359,0.4288888888888889,0.0971867007672634,0.0,0.573,0.092
62,0000010314,0.4581358609794629,0.4330555555555556,0.1457800511508951,0.0,0.583,0.08
63,0000010315,0.4691943127962086,0.4397222222222223,0.0997442455242966,0.0,0.589,0.088
64,0000010316,0.4612954186413902,0.405,0.1611253196930946,0.0,0.615,0.1
65,0000010317,0.4628751974723539,0.5325,0.0639386189258312,0.0,0.64,0.108
66,0000010318,0.4676145339652449,0.5322222222222223,0.1381074168797954,0.0,0.628,0.104
67,0000010319,0.4707740916271722,0.5319444444444444,0.1534526854219949,0.0,0.6489999999999999,0.1
68,0000010320,0.4612954186413902,0.515,0.1687979539641943,0.0,0.6759999999999999,0.104
69,0000010321,0.4644549763033175,0.5375,0.0716112531969309,0.0,0.7170000000000001,0.07803496606235125
70,0000010322,0.4628751974723539,0.5555555555555556,0.0767263427109974,0.0,0.744,0.07803496606235125
71,0000010323,0.4612954186413902,0.5491666666666667,0.0946291560102301,0.0,0.7739999999999999,0.124
72,0000010400,0.4549763033175356,0.5252777777777777,0.0869565217391304,0.0,0.816,0.124
73,0000010401,0.4549763033175356,0.5097222222222222,0.0997442455242966,0.0,0.843,0.124
74,0000010402,0.4581358609794629,0.5002777777777778,0.1099744245524296,0.0,0.864,0.124
75,0000010403,0.4597156398104265,0.51,0.1150895140664961,0.0,0.8889999999999999,0.128
76,0000010404,0.4676145339652449,0.7661111111111112,0.0946291560102301,0.0,0.8570000000000001,0.116
77,0000010405,0.4470774091627172,0.7936111111111112,0.0537084398976982,0.0,0.905,0.056
78,0000010406,0.4391785150078989,0.8058333333333334,0.0511508951406649,0.0,0.8989999999999999,0.036
79,0000010407,0.4502369668246446,0.8019444444444445,0.0409207161125319,0.0,0.863,0.088
80,0000010408,0.4565560821484992,0.7858333333333333,0.0562659846547314,0.0,0.781,0.1
81,0000010409,0.4502369668246446,0.8752777777777778,0.0792838874680307,0.0,0.8450000000000001,0.112
82,0000010410,0.4533965244865719,0.8802777777777777,0.1023017902813299,0.0,0.7939999999999999,0.176
83,0000010411,0.4549763033175356,0.9022222222222224,0.0537084398976982,0.0,0.8009999999999999,0.252
84,0000010412,0.4502369668246446,0.9886111111111112,0.0306905370843989,0.0,0.781,0.296
85,0000010413,0.4407582938388626,0.0025,0.0255754475703324,0.0,0.8130000000000001,0.308
86,0000010414,0.4407582938388626,0.0030555555555555,0.0179028132992327,0.0,0.788,0.284
87,0000010415,0.4344391785150079,0.9480555555555557,0.0230179028132992,0.0,0.7939999999999999,0.272
88,0000010416,0.4233807266982622,0.9408333333333332,0.0434782608695652,0.0,0.8500000000000001,0.276
89,0000010417,0.4249605055292259,0.9441666666666666,0.0306905370843989,0.0,0.853,0.316
90,0000010418,0.4233807266982622,0.9758333333333334,0.0281329923273657,0.0,0.865,0.32
91,0000010419,0.4186413902053713,0.9341666666666668,0.0409207161125319,0.0,0.8839999999999999,0.28
92,0000010420,0.4170616113744076,0.8741666666666666,0.0485933503836317,0.0,0.881,0.324
93,0000010421,0.4170616113744076,0.1466666666666666,0.0306905370843989,0.0,0.8620000000000001,0.332
94,0000010422,0.4044233807266983,0.0472222222222222,0.0153452685421994,0.0,0.8570000000000001,0.292
95,0000010423,0.4028436018957346,0.0177777777777777,0.0434782608695652,0.0,0.904,0.276
96,0000010500,0.3996840442338073,0.1555555555555555,0.0281329923273657,0.0,0.908,0.34
97,0000010501,0.406003159557662,0.1713888888888889,0.0511508951406649,0.0,0.8720000000000001,0.328
98,0000010502,0.4107424960505529,0.9333333333333332,0.0358056265984654,0.0,0.8320000000000001,0.296
99,0000010503,0.401263823064771,0.1386111111111111,0.0281329923273657,0.0,0.868,0.308
100,0000010504,0.4328593996840443,0.5247222222222223,0.0511508951406649,0.0,0.689,0.316
101,0000010505,0.4218009478672986,0.0477777777777777,0.0127877237851662,0.0,0.773,0.344
102,0000010506,0.4218009478672986,0.888888888888889,0.0230179028132992,0.0,0.787,0.364
103,0000010507,0.4154818325434439,0.1577777777777777,0.0358056265984654,0.0,0.828,0.352
104,0000010508,0.4281200631911532,0.12,0.0255754475703324,0.0,0.833,0.328
105,0000010509,0.4423380726698263,0.0,0.0102301790281329,0.0,0.787,0.356
106,0000010510,0.4470774091627172,0.1905555555555555,0.0716112531969309,0.0,0.763,0.4
107,0000010511,0.4691943127962086,0.1575,0.0741687979539642,0.0,0.598,0.416
108,0000010512,0.4518167456556082,0.1777777777777777,0.0588235294117647,0.0,0.714,0.376
109,0000010513,0.4502369668246446,0.1775,0.1048593350383631,0.0,0.7639999999999999,0.42
110,0000010514,0.4454976303317536,0.2386111111111111,0.1150895140664961,0.0,0.805,0.46
111,0000010515,0.4723538704581359,0.2383333333333333,0.1432225063938619,0.0,0.662,0.452
112,0000010516,0.4470774091627172,0.2036111111111111,0.1176470588235294,0.0,0.758,0.412
113,0000010517,0.4391785150078989,0.1925,0.0741687979539642,0.0,0.8200000000000001,0.428
114,0000010518,0.4344391785150079,0.0191666666666666,0.0230179028132992,0.0,0.859,0.432
115,0000010519,0.4360189573459716,0.1277777777777778,0.0460358056265984,0.0,0.805,0.476
116,0000010520,0.4375987361769353,0.1405555555555555,0.0562659846547314,0.0,0.775,0.528
117,0000010521,0.4375987361769353,0.0486111111111111,0.0179028132992327,0.0,0.81,0.448
118,0000010522,0.4328593996840443,0.9847222222222224,0.0409207161125319,0.0,0.849,0.424
119,0000010523,0.4296998420221169,0.0488888888888888,0.0204603580562659,0.0,0.8420000000000001,0.38
120,0000010600,0.4281200631911532,0.1383333333333333,0.0358056265984654,0.0,0.851,0.396
121,0000010601,0.4281200631911532,0.9830555555555556,0.0230179028132992,0.0,0.855,0.404
122,0000010602,0.4296998420221169,0.9619444444444444,0.0358056265984654,0.0,0.856,0.384
123,0000010603,0.4233807266982622,0.1352777777777778,0.0434782608695652,0.0,0.893,0.384
124,0000010604,0.4218009478672986,0.2061111111111111,0.0895140664961636,0.0,0.8939999999999999,0.384
125,0000010605,0.4218009478672986,0.1525,0.0741687979539642,0.0,0.841,0.324
126,0000010606,0.4186413902053713,0.0458333333333333,0.0179028132992327,0.0,0.8889999999999999,0.34
127,0000010607,0.4249605055292259,0.035,0.0255754475703324,0.0,0.897,0.368
128,0000010608,0.4296998420221169,0.9841666666666667,0.0255754475703324,0.0,0.869,0.38
129,0000010609,0.4360189573459716,0.9052777777777776,0.0306905370843989,0.0,0.871,0.364
130,0000010610,0.4391785150078989,0.977777777777778,0.0306905370843989,0.0,0.863,0.304
131,0000010611,0.4454976303317536,0.8425,0.0690537084398977,0.0,0.846,0.296
132,0000010612,0.4518167456556082,0.8661111111111112,0.0537084398976982,0.0,0.8109999999999999,0.368
133,0000010613,0.4454976303317536,0.8777777777777778,0.0511508951406649,0.0,0.843,0.364
134,0000010614,0.4470774091627172,0.9572222222222224,0.0204603580562659,0.0,0.7939999999999999,0.304
135,0000010615,0.4391785150078989,0.8330555555555555,0.0690537084398977,0.0,0.841,0.288
136,0000010616,0.4391785150078989,0.7977777777777778,0.0434782608695652,0.0,0.841,0.26
137,0000010617,0.4391785150078989,0.8852777777777778,0.0281329923273657,0.0,0.841,0.228
138,0000010618,0.4296998420221169,0.9294444444444444,0.0281329923273657,0.0,0.895,0.212
139,0000010619,0.4375987361769353,0.9133333333333334,0.0332480818414322,0.0,0.8839999999999999,0.236
140,0000010620,0.4470774091627172,0.5238888888888888,0.0409207161125319,0.0,0.802,0.212
141,0000010621,0.4549763033175356,0.5327777777777778,0.0869565217391304,0.0,0.754,0.232
142,0000010622,0.4486571879936809,0.5422222222222222,0.0971867007672634,0.0,0.773,0.256
143,0000010623,0.4407582938388626,0.5291666666666667,0.0460358056265984,0.0,0.8200000000000001,0.288
144,0000010700,0.4565560821484992,0.5694444444444444,0.0613810741687979,0.0,0.7889999999999999,0.324
145,0000010701,0.4486571879936809,0.7869444444444446,0.0639386189258312,0.0,0.869,0.308
146,0000010702,0.4375987361769353,0.8733333333333333,0.0792838874680307,0.0,0.8620000000000001,0.324
147,0000010703,0.4296998420221169,0.9022222222222224,0.0562659846547314,0.0,0.8300000000000001,0.264
148,0000010704,0.4249605055292259,0.977777777777778,0.0255754475703324,0.0,0.814,0.212
149,0000010705,0.4296998420221169,0.9033333333333332,0.0716112531969309,0.0,0.7739999999999999,0.156
150,0000010706,0.4202211690363349,0.9133333333333334,0.0537084398976982,0.0,0.839,0.132
151,0000010707,0.4202211690363349,0.9275,0.0460358056265984,0.0,0.861,0.148
152,0000010708,0.4281200631911532,0.9102777777777776,0.0332480818414322,0.0,0.8200000000000001,0.184
153,0000010709,0.4265402843601896,0.9058333333333334,0.0588235294117647,0.0,0.7959999999999999,0.16
154,0000010710,0.4186413902053713,0.9144444444444444,0.0767263427109974,0.0,0.8089999999999999,0.18
155,0000010711,0.4265402843601896,0.93,0.0562659846547314,0.0,0.778,0.14
156,0000010712,0.4265402843601896,0.8883333333333334,0.0639386189258312,0.0,0.7200000000000001,0.224
157,0000010713,0.4265402843601896,0.920277777777778,0.0562659846547314,0.0,0.701,0.184
158,0000010714,0.4170616113744076,0.911388888888889,0.0485933503836317,0.0,0.735,0.188
159,0000010715,0.4154818325434439,0.9083333333333332,0.0460358056265984,0.0,0.7150000000000001,0.176
160,0000010716,0.4091627172195893,0.9336111111111112,0.0434782608695652,0.0,0.67,0.148
161,0000010717,0.4091627172195893,0.9,0.0434782608695652,0.0,0.608,0.124
162,0000010718,0.406003159557662,0.8941666666666667,0.0409207161125319,0.0,0.687,0.112
163,0000010719,0.4091627172195893,0.893888888888889,0.0639386189258312,0.0,0.668,0.12
164,0000010720,0.4091627172195893,0.9641666666666668,0.0588235294117647,0.0,0.608,0.124
165,0000010721,0.406003159557662,0.9561111111111112,0.0485933503836317,0.0,0.6389999999999999,0.12
166,0000010722,0.4028436018957346,0.9663888888888889,0.0690537084398977,0.0,0.52,0.12
167,0000010723,0.401263823064771,0.9658333333333332,0.0562659846547314,0.0,0.512,0.084
168,0000010800,0.39652448657188,0.9427777777777776,0.0562659846547314,0.0,0.485,0.084
169,0000010801,0.39652448657188,0.956388888888889,0.0537084398976982,0.0,0.495,0.068
170,0000010802,0.3933649289099526,0.9577777777777778,0.0511508951406649,0.0,0.507,0.064
171,0000010803,0.3949447077409163,0.9686111111111112,0.0434782608695652,0.0,0.499,0.072
172,0000010804,0.3870458135860979,0.0794444444444444,0.0204603580562659,0.0,0.477,0.076
173,0000010805,0.3838862559241706,0.9805555555555556,0.0281329923273657,0.0,0.516,0.076
174,0000010806,0.382306477093207,0.8983333333333333,0.0306905370843989,0.0,0.517,0.076
175,0000010807,0.3981042654028436,0.9341666666666668,0.0281329923273657,0.0,0.45,0.072
176,0000010808,0.4044233807266983,0.9805555555555556,0.0434782608695652,0.0,0.368,0.08
177,0000010809,0.4186413902053713,0.1547222222222222,0.0358056265984654,0.0,0.419,0.076
178,0000010810,0.4123222748815166,0.0025,0.0409207161125319,0.0,0.393,0.084
179,0000010811,0.4265402843601896,0.8872222222222222,0.0409207161125319,0.0,0.4019999999999999,0.056
180,0000010812,0.4202211690363349,0.8586111111111112,0.0588235294117647,0.0,0.4019999999999999,0.104
181,0000010813,0.4218009478672986,0.8675,0.0588235294117647,0.0,0.4,0.096
182,0000010814,0.4233807266982622,0.8647222222222223,0.0562659846547314,0.0,0.3859999999999999,0.08
183,0000010815,0.4139020537124803,0.8447222222222223,0.0434782608695652,0.0,0.45,0.08
184,0000010816,0.4091627172195893,0.8308333333333334,0.0383631713554987,0.0,0.583,0.096
185,0000010817,0.4075829383886256,0.8530555555555557,0.0358056265984654,0.0,0.606,0.088
186,0000010818,0.4028436018957346,0.8113888888888889,0.0306905370843989,0.0,0.656,0.092
187,0000010819,0.4091627172195893,0.6277777777777778,0.0537084398976982,0.0,0.667,0.096
188,0000010820,0.406003159557662,0.5800000000000001,0.0358056265984654,0.0,0.6739999999999999,0.168
189,0000010821,0.39652448657188,0.515,0.0843989769820971,0.0,0.677,0.104
190,0000010822,0.3996840442338073,0.5166666666666667,0.0792838874680307,0.0,0.584,0.08
191,0000010823,0.4028436018957346,0.5197222222222222,0.1023017902813299,0.0,0.587,0.1
192,0000010900,0.401263823064771,0.5102777777777777,0.0818414322250639,0.0,0.61,0.088
193,0000010901,0.39652448657188,0.5172222222222222,0.0843989769820971,0.0,0.642,0.088
194,0000010902,0.401263823064771,0.5261111111111112,0.0920716112531969,0.0,0.652,0.108
195,0000010903,0.3870458135860979,0.5122222222222222,0.0946291560102301,0.0,0.6950000000000001,0.1
196,0000010904,0.3870458135860979,0.5052777777777778,0.0946291560102301,0.0,0.766,0.116
197,0000010905,0.39652448657188,0.5097222222222222,0.0997442455242966,0.0,0.768,0.128
198,0000010906,0.39652448657188,0.5072222222222222,0.1048593350383631,0.0,0.775,0.136
199,0000010907,0.4044233807266983,0.5072222222222222,0.1125319693094629,0.0,0.753,0.124
200,0000010908,0.4249605055292259,0.5080555555555556,0.1023017902813299,0.0,0.741,0.164
201,0000010909,0.4423380726698263,0.5094444444444445,0.1227621483375959,0.0,0.7050000000000001,0.168
202,0000010910,0.4628751974723539,0.5413888888888889,0.0767263427109974,0.0,0.6900000000000001,0.176
203,0000010911,0.4644549763033175,0.7816666666666666,0.0792838874680307,0.0,0.6839999999999999,0.18
204,0000010912,0.4660347551342812,0.7916666666666667,0.0664961636828644,0.0,0.6970000000000001,0.212
205,0000010913,0.4660347551342812,0.8072222222222223,0.0537084398976982,0.0,0.755,0.344
206,0000010914,0.4518167456556082,0.8341666666666667,0.0485933503836317,0.0,0.786,0.548
207,0000010915,0.4454976303317536,0.8305555555555556,0.0485933503836317,0.0,0.775,0.628
208,0000010916,0.4360189573459716,0.8202777777777779,0.0588235294117647,0.0,0.7739999999999999,0.736
209,0000010917,0.4312796208530806,0.8358333333333333,0.0639386189258312,0.0,0.7959999999999999,0.812
210,0000010918,0.4249605055292259,0.8875000000000001,0.0895140664961636,0.0,0.838,0.84
211,0000010919,0.4186413902053713,0.91,0.0460358056265984,0.0,0.798,0.712
212,0000010920,0.4186413902053713,0.9297222222222222,0.0562659846547314,0.0,0.709,0.516
213,0000010921,0.4075829383886256,0.9538888888888888,0.0434782608695652,0.0,0.6789999999999999,0.44
214,0000010922,0.406003159557662,0.9741666666666666,0.0639386189258312,0.0,0.5900000000000001,0.356
215,0000010923,0.3981042654028436,0.9627777777777778,0.0664961636828644,0.0,0.631,0.228
216,0000011000,0.3917851500789889,0.9527777777777778,0.0588235294117647,0.0,0.5569999999999999,0.172
217,0000011001,0.3886255924170616,0.0497222222222222,0.0230179028132992,0.0,0.5559999999999999,0.12
218,0000011002,0.3886255924170616,0.0294444444444444,0.0306905370843989,0.0,0.613,0.152
219,0000011003,0.3854660347551343,0.0325,0.0409207161125319,0.0,0.507,0.144
220,0000011004,0.382306477093207,0.0891666666666666,0.0255754475703324,0.0,0.578,0.084
221,0000011005,0.3759873617693523,0.1236111111111111,0.0358056265984654,0.0,0.605,0.128
222,0000011006,0.3696682464454977,0.1675,0.0562659846547314,0.0,0.713,0.156
223,0000011007,0.3854660347551343,0.1372222222222222,0.0434782608695652,0.0,0.7050000000000001,0.18
224,0000011008,0.401263823064771,0.0919444444444444,0.0255754475703324,0.0,0.527,0.196
225,0000011009,0.4028436018957346,0.9988888888888888,0.0537084398976982,0.0,0.5359999999999999,0.128
226,0000011010,0.4139020537124803,0.0402777777777777,0.0383631713554987,0.0,0.493,0.056
227,0000011011,0.4154818325434439,0.9794444444444446,0.0613810741687979,0.0,0.482,0.076
228,0000011012,0.4139020537124803,0.995,0.0562659846547314,0.0,0.54,0.08
229,0000011013,0.4265402843601896,0.9063888888888888,0.0358056265984654,0.0,0.409,0.076
230,0000011014,0.4123222748815166,0.005,0.0511508951406649,0.0,0.52,0.068
231,0000011015,0.4075829383886256,0.0125,0.0460358056265984,0.0,0.522,0.06
232,0000011016,0.4075829383886256,0.9788888888888888,0.0511508951406649,0.0,0.51,0.048
233,0000011017,0.406003159557662,0.9855555555555556,0.0460358056265984,0.0,0.5409999999999999,0.056
234,0000011018,0.406003159557662,0.0611111111111111,0.0255754475703324,0.0,0.528,0.06
235,0000011019,0.401263823064771,0.1463888888888889,0.0690537084398977,0.0,0.61,0.056
236,0000011020,0.3949447077409163,0.1763888888888889,0.0690537084398977,0.0,0.6739999999999999,0.076
237,0000011021,0.3981042654028436,0.1736111111111111,0.0767263427109974,0.0,0.638,0.084
238,0000011022,0.39652448657188,0.1716666666666666,0.0639386189258312,0.0,0.6880000000000001,0.072
239,0000011023,0.39652448657188,0.1366666666666667,0.0588235294117647,0.0,0.6839999999999999,0.088
240,0000011100,0.401263823064771,0.1386111111111111,0.0306905370843989,0.0,0.637,0.124
241,0000011101,0.4170616113744076,0.5680555555555555,0.0485933503836317,0.0,0.4459999999999999,0.12
242,0000011102,0.4202211690363349,0.5586111111111112,0.0767263427109974,0.0,0.725,0.132
243,0000011103,0.4233807266982622,0.8275,0.0409207161125319,0.0,0.699,0.144
244,0000011104,0.39652448657188,0.1944444444444444,0.0664961636828644,0.0,0.734,0.16
245,0000011105,0.4218009478672986,0.3472222222222222,0.0511508951406649,0.0,0.596,0.168
246,0000011106,0.406003159557662,0.35,0.0383631713554987,0.0,0.643,0.164
247,0000011107,0.3949447077409163,0.1291666666666666,0.0434782608695652,0.0,0.658,0.152
248,0000011108,0.4265402843601896,0.9175,0.0306905370843989,0.0,0.613,0.136
249,0000011109,0.4391785150078989,0.0022222222222222,0.0383631713554987,0.0,0.67,0.116
250,0000011110,0.4581358609794629,0.6138888888888889,0.0511508951406649,0.0,0.584,0.084
251,0000011111,0.4755134281200632,0.6144444444444445,0.0792838874680307,0.0,0.5,0.092
252,0000011112,0.4786729857819906,0.5655555555555556,0.0971867007672634,0.0,0.474,0.096
253,0000011113,0.4770932069510269,0.5641666666666667,0.1125319693094629,0.0,0.492,0.068
254,0000011114,0.4454976303317536,0.65,0.1278772378516624,0.0056818181818181,0.876,0.116
255,0000011115,0.4312796208530806,0.7866666666666666,0.1074168797953964,0.0056818181818181,0.893,0.12
256,0000011116,0.3949447077409163,0.96,0.0818414322250639,0.0,0.933,0.1
257,0000011117,0.3807266982622433,0.905,0.1048593350383631,0.0,0.903,0.07803496606235125
258,0000011118,0.372827804107425,0.8955555555555555,0.1457800511508951,0.0,0.8180000000000001,0.07803496606235125
259,0000011119,0.363349131121643,0.9041666666666668,0.1329923273657289,0.0,0.8270000000000001,0.132
260,0000011120,0.3554502369668246,0.8747222222222222,0.1841432225063938,0.0,0.797,0.168
261,0000011121,0.3459715639810427,0.8505555555555555,0.1841432225063938,0.0,0.7150000000000001,0.144
262,0000011122,0.3317535545023697,0.8763888888888889,0.1636828644501279,0.0,0.7070000000000001,0.088
263,0000011123,0.315955766192733,0.8744444444444445,0.1892583120204603,0.0,0.626,0.08
264,0000011200,0.2890995260663507,0.8930555555555556,0.1764705882352941,0.0,0.571,0.044
265,0000011201,0.282780410742496,0.9230555555555556,0.1278772378516624,0.0,0.55,0.064
266,0000011202,0.278041074249605,0.883888888888889,0.1841432225063938,0.0,0.511,0.028
267,0000011203,0.2764612954186414,0.8927777777777778,0.1713554987212276,0.0,0.529,0.028
268,0000011204,0.2575039494470774,0.8944444444444445,0.2148337595907928,0.0,0.48,0.016
269,0000011205,0.2464454976303317,0.9347222222222222,0.1150895140664961,0.0,0.637,0.028
270,0000011206,0.2353870458135861,0.8936111111111111,0.2122762148337596,0.0,0.554,0.024
271,0000011207,0.2385466034755134,0.9041666666666668,0.1790281329923273,0.0,0.578,0.024
272,0000011208,0.2575039494470774,0.9183333333333334,0.1381074168797954,0.0,0.5459999999999999,0.02
273,0000011209,0.244865718799368,0.9041666666666668,0.1227621483375959,0.0,0.545,0.012
274,0000011210,0.2385466034755134,0.9055555555555556,0.1150895140664961,0.0,0.524,0.016
275,0000011211,0.2511848341232228,0.9077777777777778,0.0895140664961636,0.0,0.5619999999999999,0.012
276,0000011212,0.2527646129541864,0.913888888888889,0.0767263427109974,0.0,0.577,0.02
277,0000011213,0.2543443917851501,0.9069444444444444,0.0690537084398977,0.0,0.577,0.032
278,0000011214,0.2480252764612954,0.8983333333333333,0.0690537084398977,0.0,0.593,0.036
279,0000011215,0.2543443917851501,0.9047222222222222,0.0716112531969309,0.0,0.643,0.032
280,0000011216,0.2496050552922591,0.9047222222222222,0.0971867007672634,0.0,0.7220000000000001,0.044
281,0000011217,0.2432859399684044,0.9211111111111112,0.0843989769820971,0.0,0.698,0.052
282,0000011218,0.244865718799368,0.9019444444444444,0.1125319693094629,0.0,0.673,0.044
283,0000011219,0.244865718799368,0.8983333333333333,0.1150895140664961,0.0,0.6950000000000001,0.036
284,0000011220,0.2401263823064771,0.9469444444444444,0.0971867007672634,0.0,0.704,0.044
285,0000011221,0.2290679304897314,0.9102777777777776,0.1560102301790281,0.0,0.636,0.044
286,0000011222,0.2180094786729857,0.9097222222222222,0.1534526854219949,0.0,0.5569999999999999,0.04
287,0000011223,0.2085308056872038,0.9375,0.1611253196930946,0.0,0.53,0.028
288,0000011300,0.2069510268562401,0.9416666666666668,0.1841432225063938,0.0,0.492,0.028
289,0000011301,0.2101105845181674,0.9530555555555555,0.1508951406649616,0.0,0.5409999999999999,0.036
290,0000011302,0.2006319115323855,0.9475,0.1483375959079284,0.0,0.513,0.02
291,0000011303,0.1990521327014218,0.9175,0.1329923273657289,0.0,0.517,0.024
292,0000011304,0.2006319115323855,0.9552777777777778,0.0971867007672634,0.0,0.567,0.044
293,0000011305,0.1958925750394944,0.982777777777778,0.0997442455242966,0.0,0.612,0.04
294,0000011306,0.1974723538704581,0.9244444444444444,0.1227621483375959,0.0,0.56,0.04
295,0000011307,0.2037914691943128,0.9141666666666668,0.1048593350383631,0.0,0.553,0.048
296,0000011308,0.2164296998420221,0.9286111111111112,0.1125319693094629,0.0,0.539,0.012
